url_key,name,description,categories_slug,status,sku,weight,inventory_sources,inventories,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,color,gender,material,size,model,style,product_type,pattern,package_contains,user_id,country,delivery_charge
generic-4-pieces-set-self-adhesive-mini-swivel-casters-wheels-color-assorted-pid38237,"Generic_4 Pieces Set Self Adhesive Mini Swivel Casters Wheels (Color:Assorted)","4 Pieces Set Self Adhesive Mini Swivel Casters Wheels<br>Self-adhesive casters are perfect to reduce your labors and relax your life to move small staff on floor or table. <br>These adhesive casters are easier for you to push cloth storage boxes, shoe racks, book storage boxes, dust bin boxes, napkin carton, customized baby toy cars, etc.<br>Safe Accessory for Parent-child Game: It’s proved to be an interesting accessory for children to play with parents<br>Children will learn to move and control small things by themselves easily and happily.",home-accessories,1,BSCHNKH1697,40.00000000,default,1,169,,"https://live.staticflickr.com/65535/51805694499_1d829e9090_o_d.jpg,https://live.staticflickr.com/65535/51804380627_40ac6583d4_o_d.jpg,https://live.staticflickr.com/65535/51804380652_af7f073bfa_o_d.jpg,https://live.staticflickr.com/65535/51806061645_87d348c148_o_d.jpg,https://live.staticflickr.com/65535/51805694474_7802e03dda_o_d.jpg","Generic_4 Pieces Set Self Adhesive Mini Swivel Casters Wheels (Color:Assorted)","4 Pieces Set Self Adhesive Mini Swivel Casters Wheels<br>Self-adhesive casters are perfect to reduce your labors and relax your life to move small staff on floor or table. <br>These adhesive casters are easier for you to push cloth storage boxes, shoe racks, book storage boxes, dust bin boxes, napkin carton, customized baby toy cars, etc.<br>Safe Accessory for Parent-child Game: It’s proved to be an interesting accessory for children to play with parents<br>Children will learn to move and control small things by themselves easily and happily.",0,0,1,,,,,simple,Default,1,,"4 Pieces Set Self Adhesive Mini Swivel Casters Wheels",,,,Assorted,Unisex,,,,,"Home Accessories",,,1,IN,0
generic-printed-ceramic-coffee-mug-1-pieces-white-11oz-pid29534,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-SabMohMayaHai5,435.00000000,default,25,228,,"https://live.staticflickr.com/65535/50097071041_0fa091ab4c_o_d.jpg,https://live.staticflickr.com/65535/50097071006_cfbac578f1_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,,Ceramic,"11 Oz",,,,,,1,IN,0
generic-lovely-rabbit-air-humidifier-usb-aroma-diffuse-with-led-lamp-pid33630,"Generic Lovely Rabbit Air Humidifier Usb Aroma Diffuse With Led Lamp","Generic Lovely Rabbit Air Humidifier USB Aroma Diffuse with LED Lamp<br>Rabbit Shaped Mini Air Freshener Humidifier With Led Night Light For Car, Home And Office<br>You Can Drop The Aroma Oil Into The Water To Make The Air Fresher. <br>No Need To Charge Anymore, Just Plug In Usb Cable And Use.<br><b>Color:</b>Assorted.",home-accessories,1,BSCHNKH1170,173.00000000,default,4,501,,"https://live.staticflickr.com/65535/50914410487_90970a3a75_o.jpg,https://live.staticflickr.com/65535/50914279041_c676f50a89_o_d.jpg,https://live.staticflickr.com/65535/50914279131_ee47cc764a_o_d.jpg,https://live.staticflickr.com/65535/50914410432_d13e38aebb_o_d.jpg","Generic Lovely Rabbit Air Humidifier Usb Aroma Diffuse With Led Lamp","Generic Lovely Rabbit Air Humidifier USB Aroma Diffuse with LED Lamp<br>Rabbit Shaped Mini Air Freshener Humidifier With Led Night Light For Car, Home And Office<br>You Can Drop The Aroma Oil Into The Water To Make The Air Fresher. <br>No Need To Charge Anymore, Just Plug In Usb Cable And Use.<br><b>Color:</b>Assorted.",0,0,1,,,,,simple,Default,1,,"Generic Lovely Rabbit Air Humidifier USB Aroma Diffuse with LED Lamp",,,,Assorted,Unisex,,,,,"Home And Kitchen Accessories",,,1,IN,0
generic-foldable-mosquito-net-color-assorted-pid34910,"Generic Foldable Mosquito Net (Color: Assorted)","Foldable Mosquito Net<br>extra cloth attached at the bottom on all 4 sides for maximum protection and 4 elastics attached on all the four corners for better fitting and gripping on the bed<br>It pops ups automatically, ready to use on bed <br>Stay away from inhaling harmful mosquito repellants now. <br>High density polyester net fabric, two window large gates having quality zips on both inside and outside<br><b>Color:</b>Assorted.",home-accessories,1,BSCHNKH1292,1260.00000000,default,1,928,,"https://live.staticflickr.com/65535/51102225964_650103bbb3_o_d.jpg,https://live.staticflickr.com/65535/51102225929_74417b397c_o_d.jpg,https://live.staticflickr.com/65535/51102225939_540b4353da_o_d.jpg,https://live.staticflickr.com/65535/51103255720_6871989bd7_o_d.jpg","Generic Foldable Mosquito Net (Color: Assorted)","Foldable Mosquito Net<br>extra cloth attached at the bottom on all 4 sides for maximum protection and 4 elastics attached on all the four corners for better fitting and gripping on the bed<br>It pops ups automatically, ready to use on bed <br>Stay away from inhaling harmful mosquito repellants now. <br>High density polyester net fabric, two window large gates having quality zips on both inside and outside<br><b>Color:</b>Assorted.",0,0,1,,,,,simple,Default,1,,"Foldable Mosquito Net",,,,Assorted,Unisex,,,,,"Home And Kitchen Accessories",,,1,IN,0
generic-love-propose-with-ring-key-chain-color-assorted-pid37982,"Generic Love Propose with Ring Key Chain (Color: Assorted)","Generic Love Propose with Ring Key Chain<br>Key Chain and Key Ring for Men, Women, Boys and Girls<br>Suitable for securing daily using items such as room keys, door keys, car keys, entrance guard card, and more, giving much charm to keys. You can hang them on the bags and backpack and pencil cases and mobile phone, or with the keys and work card.<br>All keys of car, rooms, home and office can be well organized. These keys are perfect key management. You can also add more rings on it for more keys. A nice gift for family and friends<br>Please allow a Little variation in color due to different screen resolutions.",keychain-holders,1,BSKEYC1032,80.00000000,default,1,111,,https://live.staticflickr.com/65535/51761656855_d6eb939838_o_d.jpg,"Generic Love Propose with Ring Key Chain (Color: Assorted)","Generic Love Propose with Ring Key Chain<br>Key Chain and Key Ring for Men, Women, Boys and Girls<br>Suitable for securing daily using items such as room keys, door keys, car keys, entrance guard card, and more, giving much charm to keys. You can hang them on the bags and backpack and pencil cases and mobile phone, or with the keys and work card.<br>All keys of car, rooms, home and office can be well organized. These keys are perfect key management. You can also add more rings on it for more keys. A nice gift for family and friends<br>Please allow a Little variation in color due to different screen resolutions.",0,0,1,,,,,simple,Default,1,,"Generic Love Propose with Ring Key Chain",,,,Assorted,Unisex,,,"Key Chain",,,,,1,IN,0
generic-3-different-blade-store-crafty-dry-fruit-slicer-cutter-color-assorted-pid38238,"Generic 3 Different Blade Store Crafty Dry Fruit Slicer Cutter (Color:Assorted)","3 Different Blade Store Crafty Dry Fruit Slicer Cutter<br>The unique design makes it very handy and comfortable to use and maintain.<br>The Slicer is Removable and very easy to clean manually.<br>The unique design makes the slices Especially for dry fruit and for slicing small item like chilly and other soft vegetables.<br>Dual stainless steel cutting and slicing blade",kitchenware,1,BSCHNKH1698,120.00000000,default,2,203,,"https://live.staticflickr.com/65535/51805340931_78646ec6fb_o_d.jpg,https://live.staticflickr.com/65535/51805698299_b2289b4bbf_o_d.jpg,https://live.staticflickr.com/65535/51804384412_ffc066132d_o_d.jpg,https://live.staticflickr.com/65535/51806065560_2a7235a784_o_d.jpg,https://live.staticflickr.com/65535/51805698354_86fae3c618_o_d.jpg","Generic 3 Different Blade Store Crafty Dry Fruit Slicer Cutter (Color:Assorted)","3 Different Blade Store Crafty Dry Fruit Slicer Cutter<br>The unique design makes it very handy and comfortable to use and maintain.<br>The Slicer is Removable and very easy to clean manually.<br>The unique design makes the slices Especially for dry fruit and for slicing small item like chilly and other soft vegetables.<br>Dual stainless steel cutting and slicing blade",0,0,1,,,,,simple,Default,1,,"3 Different Blade Store Crafty Dry Fruit Slicer Cutter",,,,Assorted,Unisex,,,,,Kitchenware,,,1,IN,0
generic-pack-of-3-cat-love-one-side-printed-rectangle-designer-keychain-brown-pid39006,"Generic Pack Of 3_ Cat Love One Side Printed Rectangle Designer Keychain (Brown)","Generic Pack Of 3_ Cat Love One Side Printed Rectangle Designer Keychain<br>Color: Brown, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",keychain-holders,1,BSCKEY1066,35.00000000,default,49,156,,"https://live.staticflickr.com/65535/51928165455_3f6a64b1c4_o_d.jpg,https://live.staticflickr.com/65535/51927871439_fb81e14ea0_o_d.jpg","Generic Pack Of 3_ Cat Love One Side Printed Rectangle Designer Keychain (Brown)","Generic Pack Of 3_ Cat Love One Side Printed Rectangle Designer Keychain<br>Color: Brown, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",0,0,1,,,,,simple,Default,1,,"Generic Pack Of 3_ Cat Love One Side Printed Rectangle Designer Keychain",,,,Brown,,"MDF Wooden",,,Rectangular,,,,1,IN,0
generic-printed-ceramic-coffee-mug-1-pieces-white-11oz-pid29535,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-SarcasmStupidity,435.00000000,default,25,228,,"https://live.staticflickr.com/65535/50096496078_31b2d2dacf_o_d.jpg,https://live.staticflickr.com/65535/50097305092_732d0281e9_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,,Ceramic,"11 Oz",,,,,,1,IN,0
generic-islamic-namaz-ac-adapter-night-lamp-pid31583,"Generic Islamic Namaz AC Adapter Night Lamp","Islamic Namaz AC Adapter Night Lamp <br> Color: Multi Color,<br> Power Source: AC Adapter,<br> Material: Acrylic and Plastic<br>Extremely cool and 3D illusion, <br>Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br>Made of safety material .<br>No foul odors or chemically powder coatings.",night-lamps,1,BSCHNHDNL1028,80.00000000,default,14,78,,"https://live.staticflickr.com/65535/50782232107_ecd9f6969b_o_d.jpg,https://live.staticflickr.com/65535/50782123646_a2594318d5_o_d.jpg,https://live.staticflickr.com/65535/50782123696_38f8e79ef5_o_d.jpg,https://live.staticflickr.com/65535/50782232097_fb97bbcffb_o_d.jpg","Generic Islamic Namaz AC Adapter Night Lamp","Islamic Namaz AC Adapter Night Lamp <br> Color: Multi Color,<br> Power Source: AC Adapter,<br> Material: Acrylic and Plastic<br>Extremely cool and 3D illusion, <br>Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br>Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Islamic Namaz AC Adapter Night Lamp ",,,,Multicolor,,"Acrylic,Plastic",,,,"Night Lamp",,,1,IN,0
generic-air-humidifier-usb-5v-bowling-bottle-led-lamp-pid33631,"Generic Air Humidifier Usb 5V Bowling Bottle Led Lamp","Generic Air Humidifier USB 5V Bowling Bottle Led Lamp<br>Ultrasonic Operation - Humidify Your Living Space To Prevent Dry, Stuffy Air And Flu and Cold Germs Infecting Your Loved Ones.
Prevent Dry And Chapped Skin In Dry Winter Months.<br>Great Night Light For Young Children Scared Of The Dark At Bedtime.<br>Natural Replenishment, Healthier Than Chemical Cosmetics<br><b>Color:</b>Assorted.",home-accessories,1,BSCHNKH1171,161.00000000,default,4,501,,"https://live.staticflickr.com/65535/50913591103_0fb9546cd3_o.jpg,https://live.staticflickr.com/65535/50914410297_d8c70da4e3_o_d.jpg,https://live.staticflickr.com/65535/50914410332_104d3e15f9_o_d.jpg","Generic Air Humidifier Usb 5V Bowling Bottle Led Lamp","Generic Air Humidifier USB 5V Bowling Bottle Led Lamp<br>Ultrasonic Operation - Humidify Your Living Space To Prevent Dry, Stuffy Air And Flu and Cold Germs Infecting Your Loved Ones.
Prevent Dry And Chapped Skin In Dry Winter Months.<br>Great Night Light For Young Children Scared Of The Dark At Bedtime.<br>Natural Replenishment, Healthier Than Chemical Cosmetics<br><b>Color:</b>Assorted.",0,0,1,,,,,simple,Default,1,,"Generic Air Humidifier USB 5V Bowling Bottle Led Lamp",,,,Assorted,Unisex,,,,,"Home And Kitchen Accessories",,,1,IN,0
generic-gun-black-metal-key-chain-color-assorted-pid37983,"Generic Gun Black Metal Key Chain (Color: Assorted)","Generic Gun Black Metal Key Chain<br>Key Chain and Key Ring for Men, Women, Boys and Girls<br>Suitable for securing daily using items such as room keys, door keys, car keys, entrance guard card, and more, giving much charm to keys. You can hang them on the bags and backpack and pencil cases and mobile phone, or with the keys and work card.<br>All keys of car, rooms, home and office can be well organized. These keys are perfect key management. You can also add more rings on it for more keys. A nice gift for family and friends<br>Please allow a Little variation in color due to different screen resolutions.",keychain-holders,1,BSKEYC1033,80.00000000,default,1,111,,https://live.staticflickr.com/65535/51759963687_40760ed212_o_d.jpg,"Generic Gun Black Metal Key Chain (Color: Assorted)","Generic Gun Black Metal Key Chain<br>Key Chain and Key Ring for Men, Women, Boys and Girls<br>Suitable for securing daily using items such as room keys, door keys, car keys, entrance guard card, and more, giving much charm to keys. You can hang them on the bags and backpack and pencil cases and mobile phone, or with the keys and work card.<br>All keys of car, rooms, home and office can be well organized. These keys are perfect key management. You can also add more rings on it for more keys. A nice gift for family and friends<br>Please allow a Little variation in color due to different screen resolutions.",0,0,1,,,,,simple,Default,1,,"Generic Gun Black Metal Key Chain",,,,Assorted,Unisex,,,"Key Chain",,,,,1,IN,0
generic-pack-of-5-vegetables-celery-parsley-cabbage-leaf-stripper-plastic-looseleaf-herb-leaf-stripper-kitchen-gadgets-color-assorted-pid38239,"Generic Pack Of_5 Vegetables Celery Parsley Cabbage Leaf Stripper Plastic Looseleaf Herb Leaf Stripper Kitchen Gadgets (Color:Assorted)","Pack Of_5 Vegetables Celery Parsley Cabbage Leaf Stripper Plastic looseleaf herb Leaf Stripper Kitchen Gadgets<br>Insert stems and pull through hole, easily and quickly strip the leaves from herbs.<br>The hand held design is easy to use.<br>The Side also Can be Use As a Plastic Knife.<br>This leaf-shaped device works well with woody herbs like oregano",kitchenware,1,BSCHNKH1699,90.00000000,default,9,195,,"https://live.staticflickr.com/65535/51805340861_ef7da74d9c_o_d.jpg,https://live.staticflickr.com/65535/51805340841_0799e98f6b_o_d.jpg,https://live.staticflickr.com/65535/51805456678_072cabf64b_o_d.jpg,https://live.staticflickr.com/65535/51805456638_4f8a576c9d_o_d.jpg","Generic Pack Of_5 Vegetables Celery Parsley Cabbage Leaf Stripper Plastic Looseleaf Herb Leaf Stripper Kitchen Gadgets (Color:Assorted)","Pack Of_5 Vegetables Celery Parsley Cabbage Leaf Stripper Plastic looseleaf herb Leaf Stripper Kitchen Gadgets<br>Insert stems and pull through hole, easily and quickly strip the leaves from herbs.<br>The hand held design is easy to use.<br>The Side also Can be Use As a Plastic Knife.<br>This leaf-shaped device works well with woody herbs like oregano",0,0,1,,,,,simple,Default,1,,"Pack Of_5 Vegetables Celery Parsley Cabbage Leaf Stripper Plastic looseleaf herb Leaf Stripper Kitchen Gadgets",,,,Assorted,Unisex,,,,,Kitchenware,,,1,IN,0
generic-pack-of-3-guide-owl-one-side-printed-rectangle-designer-keychain-multi-color-pid39007,"Generic Pack Of 3_ Guide Owl One Side Printed Rectangle Designer Keychain (Multi Color)","Generic Pack Of 3_ Guide Owl One Side Printed Rectangle Designer Keychain<br>Color: Multi Color, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",keychain-holders,1,BSCKEY1067,35.00000000,default,50,156,,"https://live.staticflickr.com/65535/51927871429_de31f2f4cc_o_d.jpg,https://live.staticflickr.com/65535/51927622103_a419df3e0b_o_d.jpg","Generic Pack Of 3_ Guide Owl One Side Printed Rectangle Designer Keychain (Multi Color)","Generic Pack Of 3_ Guide Owl One Side Printed Rectangle Designer Keychain<br>Color: Multi Color, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",0,0,1,,,,,simple,Default,1,,"Generic Pack Of 3_ Guide Owl One Side Printed Rectangle Designer Keychain",,,,"Multi Color",,"MDF Wooden",,,Rectangular,,,,1,IN,0
generic-printed-ceramic-coffee-mug-1-pieces-white-11oz-pid29536,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-SayHello2MyFriend_M,435.00000000,default,25,228,,"https://live.staticflickr.com/65535/50097305737_34875dfd66_o_d.jpg,https://live.staticflickr.com/65535/50096496033_7e05252658_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,,Ceramic,"11 Oz",,,,,,1,IN,0
generic-lord-siva-ac-adapter-night-lamp-pid31584,"Generic Lord Siva AC Adapter Night Lamp","Lord Siva AC Adapter Night Lamp <br> Color: Multi Color,<br> Power Source: AC Adapter,<br> Material: Acrylic and Plastic<br>Extremely cool and 3D illusion, <br>Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br>Made of safety material .<br>No foul odors or chemically powder coatings.",night-lamps,1,BSCHNHDNL1029,80.00000000,default,13,78,,https://live.staticflickr.com/65535/50782232027_36ab0747fc_o_d.jpg,"Generic Lord Siva AC Adapter Night Lamp","Lord Siva AC Adapter Night Lamp <br> Color: Multi Color,<br> Power Source: AC Adapter,<br> Material: Acrylic and Plastic<br>Extremely cool and 3D illusion, <br>Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br>Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Lord Siva AC Adapter Night Lamp ",,,,Multicolor,,"Acrylic,Plastic",,,,"Night Lamp",,,1,IN,0
generic-stainless-steel-onion-cutter-onion-holder-color-assorted-pid38240,"Generic Stainless Steel Onion Cutter Onion Holder (Color:Assorted)","Stainless Steel Onion Cutter Onion Holder<br>Onion Holder Sharp stitches prevent slippage and cut evenly for greater safety and pin joints are sturdy and durable, not easy to fall off.<br>The Onion Holder can also be used as a meat tenderizer.<br>Long steel needle penetrates deeply, into the meat to improve its taste.<br>It is also easy to clean after use. Light in weight, everyone can use it for cooking.",kitchenware,1,BSCHNKH1700,80.00000000,default,4,254,,"https://live.staticflickr.com/65535/51805456633_5abbeba62b_o_d.jpg,https://live.staticflickr.com/65535/51805698294_bf5392b940_o_d.jpg,https://live.staticflickr.com/65535/51805340791_cf8d6356ed_o_d.jpg,https://live.staticflickr.com/65535/51804384327_fff0446b5d_o_d.jpg","Generic Stainless Steel Onion Cutter Onion Holder (Color:Assorted)","Stainless Steel Onion Cutter Onion Holder<br>Onion Holder Sharp stitches prevent slippage and cut evenly for greater safety and pin joints are sturdy and durable, not easy to fall off.<br>The Onion Holder can also be used as a meat tenderizer.<br>Long steel needle penetrates deeply, into the meat to improve its taste.<br>It is also easy to clean after use. Light in weight, everyone can use it for cooking.",0,0,1,,,,,simple,Default,1,,"Stainless Steel Onion Cutter Onion Holder",,,,Assorted,Unisex,,,,,Kitchenware,,,1,IN,0
generic-pack-of-3-birds-love-one-side-printed-rectangle-designer-keychain-multi-color-pid39008,"Generic Pack Of 3_ Birds Love One Side Printed Rectangle Designer Keychain (Multi Color)","Generic Pack Of 3_ Birds Love One Side Printed Rectangle Designer Keychain<br>Color: Multi Color, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",keychain-holders,1,BSCKEY1068,35.00000000,default,50,156,,"https://live.staticflickr.com/65535/51927528316_75709dbf1c_o_d.jpg,https://live.staticflickr.com/65535/51927622088_70476f3a81_o_d.jpg","Generic Pack Of 3_ Birds Love One Side Printed Rectangle Designer Keychain (Multi Color)","Generic Pack Of 3_ Birds Love One Side Printed Rectangle Designer Keychain<br>Color: Multi Color, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",0,0,1,,,,,simple,Default,1,,"Generic Pack Of 3_ Birds Love One Side Printed Rectangle Designer Keychain",,,,"Multi Color",,"MDF Wooden",,,Rectangular,,,,1,IN,0
generic-printed-ceramic-coffee-mug-1-pieces-white-11oz-pid29537,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-ScaryNight,435.00000000,default,25,228,,"https://live.staticflickr.com/65535/50096495998_54b6e893b6_o_d.jpg,https://live.staticflickr.com/65535/50097304992_400dde6e8d_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,,Ceramic,"11 Oz",,,,,,1,IN,0
generic-jesus-christ-ac-adapter-night-lamp-pid31585,"Generic Jesus Christ AC Adapter Night Lamp","Jesus Christ AC Adapter Night Lamp <br> Color: Multi Color,<br> Power Source: AC Adapter,<br> Material: Acrylic and Plastic<br>Extremely cool and 3D illusion, <br>Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br>Made of safety material .<br>No foul odors or chemically powder coatings.",night-lamps,1,BSCHNHDNL1030,80.00000000,default,4,78,,"https://live.staticflickr.com/65535/50781359803_3b7c62ef5d_o_d.jpg,https://live.staticflickr.com/65535/50781359718_454e1cff0a_o_d.jpg,https://live.staticflickr.com/65535/50781359693_a6b99bd467_o_d.jpg,https://live.staticflickr.com/65535/50781359753_e843e3bf98_o_d.jpg,https://live.staticflickr.com/65535/50782231962_eb3c0afb28_o_d.jpg,https://live.staticflickr.com/65535/50782231947_9fa59baac7_o_d.jpg","Generic Jesus Christ AC Adapter Night Lamp","Jesus Christ AC Adapter Night Lamp <br> Color: Multi Color,<br> Power Source: AC Adapter,<br> Material: Acrylic and Plastic<br>Extremely cool and 3D illusion, <br>Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br>Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Jesus Christ AC Adapter Night Lamp ",,,,Multicolor,,"Acrylic,Plastic",,,,"Night Lamp",,,1,IN,0
